what's the weather forecast	weather/find
please set 2 alarms for 10am and 5pm	alarm/set_alarm
make a new reminder.	reminder/set_reminder
what time is my alarm set for tonight? 	alarm/show_alarms
set an alarm on the weekend for 8am.	alarm/set_alarm
snooze the alarm ten minutes	alarm/snooze_alarm
do i need to bring my umbrella with me tomorrow?	weather/find
please tell me what the weather will be like on the 16th of august.	weather/find
what's the humidity	weather/find
is a storm coming?	weather/find
set alarm every 5 minutes for 25 minutes	alarm/set_alarm
remind me to call the vet at 930a.	reminder/set_reminder
will i need a jacket tomorrow	weather/find
can you please cancel my alarms on monday	alarm/cancel_alarm
i need an alarm set for 6:30 a.m. in the morning	alarm/set_alarm
how is the weather in minneapolis in the morning time?	weather/find
cancel all the alarms for this weekend	alarm/cancel_alarm
set an alarm for tuesday at 8 am	alarm/set_alarm
what is the weather supposed to be for newport this week?	weather/find
set alarm for 4am this morning	alarm/set_alarm
what's the weather like next week?	weather/find
how many reminders do i have on saturday	reminder/show_reminders
will it still be sunny tomorrow?	weather/find
is it below 51 c today	weather/find
what time is the sun setting	weather/checkSunset
remind me to pack my black leggings	reminder/set_reminder
how many inches of snow are supposed to fall?	weather/find
what's the weather in long beach?	weather/find
how does denver look next week?	weather/find
please tell me about next week's forecast.	weather/find
remind me that my daughter has a concert wednesday night at 7 pm	reminder/set_reminder
cancel my reminders regarding jenna, we broke up	reminder/cancel_reminder
new reminder	reminder/set_reminder
remind me to get coffee when i leave home	reminder/set_reminder
temperature at madrid next week celcius	weather/find
remind me to feed the cat at 7 am	reminder/set_reminder
set alarm for tomorrow at 7 am	alarm/set_alarm
when should we expect snow in colorado springs?	weather/find
should i bring a  scarf?	weather/find
how windy is it expected to be?	weather/find
give me a new alarm that goes off in 4 hours.	alarm/set_alarm
is it going to be around 83 in celsius inside today	weather/find
show me my most urgent reminders	reminder/show_reminders
remind me about my doctor's appointment on wednesday at 2	reminder/set_reminder
how many reminders are set for today	reminder/show_reminders
are the roads going to ice over today in black mountain?	weather/find
show me friday's reminder please	reminder/show_reminders
any rain in forecast for next week	weather/find
temperature tomorrow morning tokyo c	weather/find
list my alarms	alarm/show_alarms
set an alarm at 5 pm on wednesdays and thursdays	alarm/set_alarm
set alarm to go off every three hours	alarm/set_alarm
can you remind me in 24 hours to call my dentist?	reminder/set_reminder
what's the weather like in seattle right now	weather/find
what is the temperature like in california	weather/find
is flooding going to be a concern today	weather/find
set a reminder for 10 am	reminder/set_reminder
are there any duplicate alarms set for next month	alarm/show_alarms
remind me to buy gas tonight.	reminder/set_reminder
turn on last alarm	alarm/set_alarm
will i need a raincoat	weather/find
set me an alarm for 730pm please.	alarm/set_alarm
what will the weather be like tommorow	weather/find
what's the weather for next monday?	weather/find
how much time is left until the next alarm goes off?	alarm/time_left_on_alarm
what is the record temp for today's date	weather/find
will it rain all day?	weather/find
show my reminders for june 2017	reminder/show_reminders
when will we have snow	weather/find
set an alarm for a 30 minute nap.	alarm/set_alarm
do i need an umbrella today ? 	weather/find
what is the current temperature.	weather/find
is going to rain in the morning?	weather/find
show me next two reminders.	reminder/show_reminders
delete the alarm for tomorrow only.	alarm/cancel_alarm
what alarms do i have set right now?	alarm/show_alarms
what's tomorrow's forecast?	weather/find
i want to be reminded to brush my teeth	reminder/set_reminder
program alarm for 8:15pm	alarm/set_alarm
are we still under drought conditions?	weather/find
please set alarm for noon	alarm/set_alarm
set alarm at 10 pm today	alarm/set_alarm
show my reminders for next monday.	reminder/show_reminders
can you snooze alarm for 25 mins	alarm/snooze_alarm
set the alarm for this weekend at 7am	alarm/set_alarm
i need to be reminded to go to the store tonight around 5	reminder/set_reminder
do i need to wear a rain jacket today	weather/find
please set an alarm for 10 minutes from now	alarm/set_alarm
will it be warm enough for shorts on saturday	weather/find
will it cool down by noon	weather/find
should i wear boots today?	weather/find
will i need a jacket in la jolla tonight?	weather/find
turn off tomorrow's alarm please.	alarm/cancel_alarm
is it going to be cloudy on the day of the 21st? 	weather/find
is there a chance of flooding in north carolina today?	weather/find
is it going to be below 63 in degree c for seattle today	weather/find
delete meds alarm	alarm/cancel_alarm
remind me that i need to stop for gas	reminder/set_reminder
set an alarm for every hour.	alarm/set_alarm
when will it cool down	weather/find
what is the weather in edison at 10 am?	weather/find
what will the temperature be in mexico on tuesday	weather/find
set a reminder for the dentist at 1pm tomorrow	reminder/set_reminder
remind me about my doctor's appointment later this week.	reminder/set_reminder
when is the reminder set for traico's birthday party?	reminder/show_reminders
how much snow are we excepting in colorado springs	weather/find
how cold is it around beijing degree celsius	weather/find
set an alarm for 7am on mondays and wednesdays only.	alarm/set_alarm
change the alarm to daily at 12 noon.	alarm/modify_alarm
is it going to rain 	weather/find
remind me to go to the store at 6pm	reminder/set_reminder
set a new alarm at 4:30 am	alarm/set_alarm
how is the weather in babylon?	weather/find
remind me to pick up kids at 5pm	reminder/set_reminder
remind me to pick mom up at the airport tomorrow	reminder/set_reminder
remove alarm	alarm/cancel_alarm
remind me to call mom tonight	reminder/set_reminder
temperature palo alto today celsius	weather/find
set an alarm for 5 min before class ends	alarm/set_alarm
raincoat today?	weather/find
remind me to buy candy at the store	reminder/set_reminder
how warm is it at mumbai this weekend in fahrenheit	weather/find
turn off current alarm	alarm/cancel_alarm
remind me to pack my suitcase for trip tomorrow	reminder/set_reminder
turn off the alarm for this weekend	alarm/cancel_alarm
what does this weeks weather look like	weather/find
how humid is it 	weather/find
what's the forecast?	weather/find
what alarms do i currently have set?	alarm/show_alarms
temperature today fahrenheit	weather/find
weather in port jefferson tomorrow	weather/find
is the tropical storm going to hit sarasota	weather/find
name my alarm wake up	alarm/set_alarm
is it going to rain today in tampa?	weather/find
set an alarm every 15 minutes starting at 8 am.	alarm/set_alarm
set alarm every 8 hours for 24 hours	alarm/set_alarm
is it going to be cloudy tomorrow?	weather/find
set alarm for 7	alarm/set_alarm
set a daily reminder to check my email.	reminder/set_reminder
is today a pants or shorts kind of weather day?	weather/find
delete reminder	reminder/cancel_reminder
remove every alarm on monday	alarm/cancel_alarm
do i need to bring a jacket today?	weather/find
what is my 7 day forecast	weather/find
will it reach 50 degrees tonight	weather/find
is it going to be around 82 degree f around madrid tonight	weather/find
set an alarm for 6am everyday this next week	alarm/set_alarm
set recurring alarm this week for 9am	alarm/set_alarm
delete my reminder to buy almond milk	reminder/cancel_reminder
set my alarm for 7:15am tomorrow	alarm/set_alarm
create a remind to call mom at 7pm	reminder/set_reminder
set my alarm to ring every five minutes.	alarm/set_alarm
cancel my recurring reminder to take meds daily at 7 am	reminder/cancel_reminder
remind me when it is time to take my medication	reminder/set_reminder
will it rain in mcallen today	weather/find
please remind me to get lunch for tomorrow	reminder/set_reminder
set a reminder for 6 pm sunday night	reminder/set_reminder
set new alarm for saturdays at 9am	alarm/set_alarm
set alarm for tomorrow at 5pm	alarm/set_alarm
remind me to wake up the kids at 7 tomorrow.	reminder/set_reminder
set alarm for 5:30 am tomorrow	alarm/set_alarm
what are the chances of a thunderstorm around 2 o'clock today	weather/find
set my alarm for 5:00 am for tomorrow morning	alarm/set_alarm
will it be nice or rainy this weekend	weather/find
is it going to snow in boston today	weather/find
will there be rain today	weather/find
is it raining in orlando?	weather/find
what is the weather for tomorrow in 33184?	weather/find
is it going to snow in utah?	weather/find
reminder: pick up dog food tonight on the way home.	reminder/set_reminder
remind me when its time to leave for my appointment.	reminder/set_reminder
set an alarm for 14 minutes	alarm/set_alarm
cancel the alarm clock for 8 am tomorrow.	alarm/cancel_alarm
add 10 seconds to the second alarm	alarm/modify_alarm
what's the weather this week?	weather/find
remind me of hagan's dentist appoinment	reminder/set_reminder
can you set a reminder for 3pm tomorrow	reminder/set_reminder
set alarm every 10 minutes for 2 hours	alarm/set_alarm
cancel alarm i set for 8 p.m.	alarm/cancel_alarm
remind me about my doctors appointment when i get home.	reminder/set_reminder
what's it like in vermont this time of year?	weather/find
what is the weather in denver	weather/find
set an alarm for every day at 5am	alarm/set_alarm
should i pack my coat next week in aspen	weather/find
set alarm for 7pm for dinner.	alarm/set_alarm
